date,party,value,mean20
2017-02-01,m5s,29.9,28.493333333333336
2017-02-01,leu,NA,NA
2017-02-01,leu,NA,NA
2017-02-01,leu,NA,NA
2017-02-01,others,4.2,4.593333333333334
2017-02-01,others,4.8,4.640000000000001
2017-02-01,others,5.1,4.693333333333333
2017-02-01,si,2.9,3.33
2017-02-01,si,3.2,3.336666666666667
2017-02-01,si,3.6,3.3400000000000003
2017-02-01,ap,3,3.0900000000000003
2017-02-01,ap,3,3.0900000000000003
2017-02-01,ap,3,3.0900000000000003
2017-02-01,mdp,3.4,NA
2017-02-01,mdp,4.5,NA
2017-02-01,mdp,4.7,NA
2017-02-01,cp/ap,2.4,NA
2017-02-01,cp/ap,3.1,NA
2017-02-01,cp/ap,3.7,NA
2017-02-01,lcp,NA,NA
2017-02-01,lcp,NA,NA
2017-02-01,lcp,NA,NA
2017-02-02,pd,29.5,30.380000000000003
2017-02-02,i,NA,NA
2017-02-02,fi,13.2,12.476666666666665
2017-02-02,ln,13.4,13.003333333333332
2017-02-02,fdl,4,4.1
2017-02-02,m5s,26.6,28.430000000000003
2017-02-02,leu,NA,NA
2017-02-02,others,3.2,4.663333333333333
2017-02-02,si,5.4,3.426666666666667
2017-02-02,ap,3,3.0966666666666662
2017-02-02,mdp,5.2,NA
2017-02-02,cp/ap,3.5,NA
2017-02-02,lcp,NA,NA
2017-02-03,pd,28.6,30.300000000000004
2017-02-03,i,NA,NA
2017-02-03,fi,13.2,12.496666666666666
2017-02-03,ln,13.1,13.006666666666666
2017-02-03,fdl,4,4.09
2017-02-03,m5s,26.2,28.216666666666665
2017-02-03,leu,NA,NA
2017-02-03,others,7.3,4.763333333333334
2017-02-03,si,4.3,3.433333333333333
2017-02-03,ap,3,3.0733333333333333
2017-02-03,mdp,4.5,NA
2017-02-03,cp/ap,2.8,NA
2017-02-03,lcp,NA,NA
2017-02-05,pd,30.5,30.42
2017-02-05,i,NA,NA
2017-02-05,fi,12.1,12.45
2017-02-05,ln,13.5,12.993333333333334
2017-02-05,fdl,4,4.083333333333333
2017-02-05,m5s,28.1,28.216666666666665
2017-02-05,leu,NA,NA
2017-02-05,others,4.5,4.6866666666666665
2017-02-05,si,3.4,3.4200000000000004
2017-02-05,ap,3,3.0799999999999996
2017-02-05,mdp,4.6,NA
2017-02-05,cp/ap,3.3,NA
2017-02-05,lcp,NA,NA
2017-02-06,pd,32,30.466666666666672
2017-02-06,i,NA,NA
2017-02-06,fi,10.5,12.376666666666665
2017-02-06,ln,11.5,12.916666666666666
2017-02-06,fdl,4,4.066666666666666
2017-02-06,m5s,27,28.19666666666667
2017-02-06,leu,NA,NA
2017-02-06,others,8.5,4.823333333333334
2017-02-06,si,3,3.4133333333333336
2017-02-06,ap,3,3.0733333333333333
2017-02-06,mdp,4.5,NA
2017-02-06,cp/ap,3,NA
2017-02-06,lcp,NA,NA
2017-02-08,pd,29,30.42666666666667
2017-02-08,pd,30.9,30.423333333333336
2017-02-08,pd,31,30.383333333333333
2017-02-08,i,NA,NA
2017-02-08,i,NA,NA
2017-02-08,i,NA,NA
2017-02-08,fi,11.9,12.373333333333333
2017-02-08,fi,12.5,12.376666666666665
2017-02-08,fi,13.4,12.4
2017-02-08,ln,12.8,12.923333333333334
2017-02-08,ln,13.3,12.926666666666668
2017-02-08,ln,14,12.943333333333333
2017-02-08,fdl,4,4.053333333333333
2017-02-08,fdl,4,4.036666666666666
2017-02-08,fdl,4,4.016666666666667
2017-02-08,m5s,26.7,28.193333333333335
2017-02-08,m5s,27.6,28.166666666666668
2017-02-08,m5s,29,28.183333333333334
2017-02-08,leu,NA,NA
2017-02-08,leu,NA,NA
2017-02-08,leu,NA,NA
2017-02-08,others,4.7,4.890000000000001
2017-02-08,others,4.8,4.95
2017-02-08,others,5.1,4.953333333333333
2017-02-08,si,2.9,3.4166666666666665
2017-02-08,si,3.4,3.3933333333333335
2017-02-08,si,3.6,3.3466666666666667
2017-02-08,ap,3,3.06
2017-02-08,ap,3,3.0466666666666664
2017-02-08,ap,3,3.0266666666666664
2017-02-08,mdp,4.1,NA
2017-02-08,mdp,4.6,NA
2017-02-08,mdp,4.7,NA
2017-02-08,cp/ap,3.2,NA
2017-02-08,cp/ap,3.3,NA
2017-02-08,cp/ap,3.5,NA
2017-02-08,lcp,NA,NA
2017-02-08,lcp,NA,NA
2017-02-08,lcp,NA,NA
2017-02-12,pd,30.8,30.4
2017-02-12,i,NA,NA
2017-02-12,fi,12.1,12.379999999999999
2017-02-12,ln,13.1,12.979999999999999
2017-02-12,fdl,4,4
2017-02-12,m5s,28.2,28.123333333333335
2017-02-12,leu,NA,NA
2017-02-12,others,4.3,4.97
2017-02-12,si,3.8,3.376666666666667
2017-02-12,ap,3,3
2017-02-12,mdp,4.7,4.510000000000001
2017-02-12,cp/ap,3,3.26
2017-02-12,lcp,NA,NA
2017-02-13,pd,32,30.45
2017-02-13,i,NA,NA
2017-02-13,fi,11,12.343333333333332
2017-02-13,ln,11.5,12.96
2017-02-13,fdl,4,4
2017-02-13,m5s,27.5,28.123333333333335
2017-02-13,leu,NA,NA
2017-02-13,others,7.5,5.086666666666667
2017-02-13,si,3,3.376666666666667
2017-02-13,ap,3,3
2017-02-13,mdp,4.5,4.506666666666667
2017-02-13,cp/ap,3,3.243333333333333
2017-02-13,lcp,NA,NA
2017-02-15,pd,29.2,30.37666666666667
2017-02-15,pd,30.4,30.40666666666667
2017-02-15,pd,31,30.436666666666667
2017-02-15,i,NA,NA
2017-02-15,i,NA,NA
2017-02-15,i,NA,NA
2017-02-15,fi,12,12.296666666666665
2017-02-15,fi,12.6,12.316666666666666
2017-02-15,fi,13.2,12.343333333333332
2017-02-15,ln,13,12.946666666666665
2017-02-15,ln,13.5,12.979999999999999
2017-02-15,ln,13.8,13
2017-02-15,fdl,4,4
2017-02-15,fdl,4,4
2017-02-15,fdl,4,4
2017-02-15,m5s,26.2,28.03666666666667
2017-02-15,m5s,27,28.080000000000002
2017-02-15,m5s,28.7,28.063333333333336
2017-02-15,leu,NA,NA
2017-02-15,leu,NA,NA
2017-02-15,leu,NA,NA
2017-02-15,others,4.7,5.1
2017-02-15,others,5.6,5.183333333333334
2017-02-15,others,5.8,5.2266666666666675
2017-02-15,si,2.6,3.3600000000000003
2017-02-15,si,3.8,3.4
2017-02-15,si,3.9,3.43
2017-02-15,ap,3,3
2017-02-15,ap,3,3
2017-02-15,ap,3,3
2017-02-15,mdp,4.3,4.49
2017-02-15,mdp,4.8,4.503333333333334
2017-02-15,mdp,5,4.516666666666667
2017-02-15,cp/ap,2.5,3.21
2017-02-15,cp/ap,3,3.21
2017-02-15,cp/ap,3.4,3.203333333333333
2017-02-15,lcp,NA,NA
2017-02-15,lcp,NA,NA
2017-02-15,lcp,NA,NA
2017-02-16,pd,30.1,30.386666666666667
2017-02-16,i,NA,NA
2017-02-16,fi,13,12.343333333333332
2017-02-16,ln,12.8,12.986666666666666
2017-02-16,fdl,4,4
2017-02-16,m5s,30.9,28.063333333333336
2017-02-16,leu,NA,NA
2017-02-16,others,3.6,5.17
2017-02-16,si,2,3.3633333333333337
2017-02-16,ap,3,3
2017-02-16,mdp,4.3,4.5
2017-02-16,cp/ap,3.3,3.1866666666666665
2017-02-16,lcp,NA,NA
2017-02-17,pd,29.1,30.303333333333335
2017-02-17,i,NA,NA
2017-02-17,fi,13.8,12.423333333333334
2017-02-17,ln,13.2,12.99
2017-02-17,fdl,4,4
2017-02-17,m5s,26.1,28.01
2017-02-17,leu,NA,NA
2017-02-17,others,7.1,5.22
2017-02-17,si,3.7,3.386666666666667
2017-02-17,ap,3,3
2017-02-17,mdp,4.5,4.486666666666667
2017-02-17,cp/ap,2.5,3.1799999999999997
2017-02-17,lcp,NA,NA
2017-02-19,pd,29.8,30.293333333333337
2017-02-19,i,NA,NA
2017-02-19,fi,12.1,12.396666666666667
2017-02-19,ln,13.2,13.013333333333332
2017-02-19,fdl,4,4
2017-02-19,m5s,28.7,27.973333333333336
2017-02-19,leu,NA,NA
2017-02-19,others,4.9,5.253333333333333
2017-02-19,si,3.9,3.4200000000000004
2017-02-19,ap,3,3
2017-02-19,mdp,4.5,4.48
2017-02-19,cp/ap,2.9,3.17
2017-02-19,lcp,NA,NA
2017-02-20,pd,29,30.22666666666667
2017-02-20,pd,32,30.34666666666667
2017-02-20,i,NA,NA
2017-02-20,i,NA,NA
2017-02-20,fi,11,12.326666666666664
2017-02-20,fi,13,12.313333333333333
2017-02-20,ln,12,12.973333333333333
2017-02-20,ln,13,12.956666666666667
2017-02-20,fdl,4,4
2017-02-20,fdl,4,4
2017-02-20,m5s,27.5,28.006666666666668
2017-02-20,m5s,28,28.04666666666667
2017-02-20,leu,NA,NA
2017-02-20,leu,NA,NA
2017-02-20,others,4.5,5.233333333333333
2017-02-20,others,7,5.233333333333333
2017-02-20,si,3,3.43
2017-02-20,si,4,3.433333333333333
2017-02-20,ap,3,3
2017-02-20,ap,3,3
2017-02-20,mdp,4.5,4.4766666666666675
2017-02-20,mdp,5,4.503333333333334
2017-02-20,cp/ap,3,3.143333333333333
2017-02-20,cp/ap,3.5,3.1666666666666665
2017-02-20,lcp,NA,NA
2017-02-20,lcp,NA,NA
2017-02-21,pd,27.1,30.193333333333335
2017-02-21,pd,31.4,30.25
2017-02-21,i,NA,NA
2017-02-21,i,NA,NA
2017-02-21,fi,11.9,12.34
2017-02-21,fi,12.2,12.33
2017-02-21,ln,11.7,12.893333333333334
2017-02-21,ln,11.9,12.876666666666667
2017-02-21,fdl,4,4
2017-02-21,fdl,4.3,4.01
2017-02-21,m5s,26,27.970000000000002
2017-02-21,m5s,27.1,27.983333333333334
2017-02-21,leu,NA,NA
2017-02-21,leu,NA,NA
2017-02-21,others,3.1,5.183333333333334
2017-02-21,others,5.3,5.246666666666667
2017-02-21,si,3,3.43
2017-02-21,si,5.1,3.5
2017-02-21,ap,2.6,2.9866666666666664
2017-02-21,ap,3,2.9866666666666664
2017-02-21,mdp,5.5,4.533333333333333
2017-02-21,mdp,NA,NA
2017-02-21,cp/ap,4.8,3.2266666666666666
2017-02-21,cp/ap,NA,NA
2017-02-21,lcp,NA,NA
2017-02-21,lcp,NA,NA
2017-02-22,pd,28,30.123333333333335
2017-02-22,pd,28.1,30.1
2017-02-22,pd,29,30.066666666666666
2017-02-22,i,NA,NA
2017-02-22,i,NA,NA
2017-02-22,i,NA,NA
2017-02-22,fi,11,12.266666666666667
2017-02-22,fi,12.8,12.3
2017-02-22,fi,12.9,12.276666666666666
2017-02-22,ln,12.5,12.876666666666667
2017-02-22,ln,12.9,12.866666666666667
2017-02-22,ln,13,12.853333333333332
2017-02-22,fdl,4.5,4.026666666666666
2017-02-22,fdl,4.5,4.043333333333333
2017-02-22,fdl,5.2,4.083333333333333
2017-02-22,m5s,25.3,27.793333333333337
2017-02-22,m5s,27.8,27.84
2017-02-22,m5s,28,27.80666666666667
2017-02-22,leu,NA,NA
2017-02-22,leu,NA,NA
2017-02-22,leu,NA,NA
2017-02-22,others,3.9,5.21
2017-02-22,others,4,5.206666666666667
2017-02-22,others,6,5.180000000000001
2017-02-22,si,1.5,3.45
2017-02-22,si,4.1,3.4633333333333334
2017-02-22,si,NA,NA
2017-02-22,ap,3,2.9866666666666664
2017-02-22,ap,3.3,2.9966666666666666
2017-02-22,ap,3.6,3.0166666666666666
2017-02-22,mdp,3.2,NA
2017-02-22,mdp,8,NA
2017-02-22,mdp,NA,NA
2017-02-22,cp/ap,3.9,NA
2017-02-22,cp/ap,8,NA
2017-02-22,cp/ap,NA,NA
2017-02-22,lcp,NA,NA
2017-02-22,lcp,NA,NA
2017-02-22,lcp,NA,NA
2017-02-23,pd,28.1,30.053333333333335
2017-02-23,pd,29,29.95
2017-02-23,i,NA,NA
2017-02-23,i,NA,NA
2017-02-23,fi,11.8,12.263333333333332
2017-02-23,fi,12,12.253333333333332
2017-02-23,ln,13.9,12.966666666666667
2017-02-23,ln,14.1,12.963333333333333
2017-02-23,fdl,4,4.083333333333333
2017-02-23,fdl,4.8,4.11
2017-02-23,m5s,29.2,27.85
2017-02-23,m5s,29.5,27.836666666666666
2017-02-23,leu,NA,NA
2017-02-23,leu,NA,NA
2017-02-23,others,4.8,5.19
2017-02-23,others,5.3,5.183333333333334
2017-02-23,si,3.2,NA
2017-02-23,si,4.1,NA
2017-02-23,ap,3.1,3.02
2017-02-23,ap,3.1,3.0233333333333334
2017-02-23,mdp,NA,NA
2017-02-23,mdp,NA,NA
2017-02-23,cp/ap,NA,NA
2017-02-23,cp/ap,NA,NA
2017-02-23,lcp,NA,NA
2017-02-23,lcp,NA,NA
2017-02-24,pd,26.1,29.853333333333335
2017-02-24,i,NA,NA
2017-02-24,fi,13.3,12.263333333333332
2017-02-24,ln,12.6,12.95
2017-02-24,fdl,5.1,4.1466666666666665
2017-02-24,m5s,24.4,27.633333333333333
2017-02-24,leu,NA,NA
2017-02-24,others,4.9,5.23
2017-02-24,si,1.5,NA
2017-02-24,ap,2.5,3.006666666666667
2017-02-24,mdp,5.1,NA
2017-02-24,cp/ap,4.5,NA
2017-02-24,lcp,NA,NA
2017-02-26,pd,28,29.74666666666667
2017-02-26,i,NA,NA
2017-02-26,fi,12.2,12.283333333333333
2017-02-26,ln,13.3,12.926666666666668
2017-02-26,fdl,4.9,4.176666666666667
2017-02-26,m5s,28.4,27.64666666666667
2017-02-26,leu,NA,NA
2017-02-26,others,4.3,5.2266666666666675
2017-02-26,si,2.4,NA
2017-02-26,ap,2.7,2.9966666666666666
2017-02-26,mdp,3.8,NA
2017-02-26,cp/ap,NA,NA
2017-02-26,lcp,NA,NA
2017-02-27,pd,29,29.64666666666667
2017-02-27,i,NA,NA
2017-02-27,fi,11,12.3
2017-02-27,ln,12.5,12.96
2017-02-27,fdl,4.5,4.193333333333333
2017-02-27,m5s,28,27.680000000000003
2017-02-27,leu,NA,NA
2017-02-27,others,5,5.126666666666667
2017-02-27,si,3,NA
2017-02-27,ap,3,2.9966666666666666
2017-02-27,mdp,4,NA
2017-02-27,cp/ap,NA,NA
2017-02-27,lcp,NA,NA
2017-03-01,pd,26.9,29.573333333333334
2017-03-01,pd,29.2,29.530000000000005
2017-03-01,i,NA,NA
2017-03-01,i,NA,NA
2017-03-01,fi,12.2,12.306666666666667
2017-03-01,fi,12.7,12.316666666666666
2017-03-01,ln,12.8,12.96
2017-03-01,ln,13.1,12.96
2017-03-01,fdl,4.6,4.213333333333334
2017-03-01,fdl,5.2,4.253333333333333
2017-03-01,m5s,26,27.636666666666667
2017-03-01,m5s,27.1,27.55666666666667
2017-03-01,leu,NA,NA
2017-03-01,leu,NA,NA
2017-03-01,others,4.2,5.126666666666667
2017-03-01,others,6.4,5.180000000000001
2017-03-01,si,1.2,NA
2017-03-01,si,3.4,NA
2017-03-01,ap,2.6,2.9833333333333334
2017-03-01,ap,3.2,2.99
2017-03-01,mdp,2.9,NA
2017-03-01,mdp,4,NA
2017-03-01,cp/ap,2.3,NA
2017-03-01,cp/ap,NA,NA
2017-03-01,lcp,NA,NA
2017-03-01,lcp,NA,NA
2017-03-02,pd,27,29.393333333333334
2017-03-02,pd,27.2,29.316666666666666
2017-03-02,i,NA,NA
2017-03-02,i,NA,NA
2017-03-02,fi,11.5,12.27
2017-03-02,fi,12,12.229999999999999
2017-03-02,ln,10.6,12.853333333333332
2017-03-02,ln,14,12.873333333333333
2017-03-02,fdl,5,4.286666666666666
2017-03-02,fdl,6.7,4.376666666666667
2017-03-02,m5s,28.8,27.52
2017-03-02,m5s,29,27.6
2017-03-02,leu,NA,NA
2017-03-02,leu,NA,NA
2017-03-02,others,2.3,5.086666666666667
2017-03-02,others,3.8,5.106666666666667
2017-03-02,si,3,NA
2017-03-02,si,4.3,NA
2017-03-02,ap,2.4,2.9699999999999998
2017-03-02,ap,2.7,2.96
2017-03-02,mdp,3.5,NA
2017-03-02,mdp,4.2,NA
2017-03-02,cp/ap,2,NA
2017-03-02,cp/ap,NA,NA
2017-03-02,lcp,NA,NA
2017-03-02,lcp,NA,NA
2017-03-03,pd,25.9,29.22666666666667
2017-03-03,pd,25.9,29.073333333333334
2017-03-03,pd,25.9,28.87
2017-03-03,i,NA,NA
2017-03-03,i,NA,NA
2017-03-03,i,NA,NA
2017-03-03,fi,13.3,12.233333333333333
2017-03-03,fi,13.3,12.273333333333333
2017-03-03,fi,13.3,12.366666666666667
2017-03-03,ln,12.2,12.843333333333334
2017-03-03,ln,12.2,12.8
2017-03-03,ln,12.2,12.823333333333332
2017-03-03,fdl,4.7,4.4
2017-03-03,fdl,4.7,4.423333333333333
2017-03-03,fdl,4.7,4.446666666666667
2017-03-03,m5s,25.2,27.566666666666666
2017-03-03,m5s,25.2,27.470000000000002
2017-03-03,m5s,25.2,27.410000000000004
2017-03-03,leu,NA,NA
2017-03-03,leu,NA,NA
2017-03-03,leu,NA,NA
2017-03-03,others,4.8,5.023333333333334
2017-03-03,others,5,5.040000000000001
2017-03-03,others,5.6,4.943333333333333
2017-03-03,si,0.8,NA
2017-03-03,si,1.3,NA
2017-03-03,si,NA,NA
2017-03-03,ap,2.7,2.95
2017-03-03,ap,2.7,2.94
2017-03-03,ap,2.7,2.93
2017-03-03,mdp,5.5,NA
2017-03-03,mdp,10.2,NA
2017-03-03,mdp,11.2,NA
2017-03-03,cp/ap,3.6,NA
2017-03-03,cp/ap,10.2,NA
2017-03-03,cp/ap,11.2,NA
2017-03-03,lcp,NA,NA
2017-03-03,lcp,NA,NA
2017-03-03,lcp,NA,NA
2017-03-05,pd,27.6,28.823333333333334
2017-03-05,i,NA,NA
2017-03-05,fi,11.8,12.363333333333333
2017-03-05,ln,13.3,12.84
2017-03-05,fdl,5.1,4.483333333333333
2017-03-05,m5s,29.1,27.490000000000002
2017-03-05,leu,NA,NA
2017-03-05,others,4.9,4.95
2017-03-05,si,1.7,NA
2017-03-05,ap,2.5,2.9133333333333336
2017-03-05,mdp,4,NA
2017-03-05,cp/ap,NA,NA
2017-03-05,lcp,NA,NA
2017-03-07,pd,23,28.560000000000002
2017-03-07,i,NA,NA
2017-03-07,fi,12,12.346666666666666
2017-03-07,ln,13,12.83
2017-03-07,fdl,5,4.516666666666667
2017-03-07,m5s,30,27.57
2017-03-07,leu,NA,NA
2017-03-07,others,3.5,4.906666666666667
2017-03-07,si,4,NA
2017-03-07,ap,3.5,2.93
2017-03-07,mdp,6,NA
2017-03-07,cp/ap,NA,NA
2017-03-07,lcp,NA,NA
2017-03-08,pd,27,28.42666666666667
2017-03-08,pd,28.2,28.34
2017-03-08,i,NA,NA
2017-03-08,i,NA,NA
2017-03-08,fi,12.3,12.309999999999999
2017-03-08,fi,12.3,12.316666666666666
2017-03-08,ln,12.6,12.783333333333333
2017-03-08,ln,12.7,12.77
2017-03-08,fdl,4.9,4.546666666666667
2017-03-08,fdl,5.2,4.586666666666667
2017-03-08,m5s,27.6,27.523333333333333
2017-03-08,m5s,27.6,27.503333333333334
2017-03-08,leu,NA,NA
2017-03-08,leu,NA,NA
2017-03-08,others,4,4.87
2017-03-08,others,5.6,4.913333333333333
2017-03-08,si,1.5,NA
2017-03-08,si,3.5,NA
2017-03-08,ap,2.6,2.9166666666666665
2017-03-08,ap,3.4,2.93
2017-03-08,mdp,3.6,NA
2017-03-08,mdp,3.6,NA
2017-03-08,cp/ap,1.8,NA
2017-03-08,cp/ap,NA,NA
2017-03-08,lcp,NA,NA
2017-03-08,lcp,NA,NA
2017-03-09,pd,25.2,28.113333333333337
2017-03-09,pd,26,28.006666666666668
2017-03-09,pd,26.7,27.883333333333333
2017-03-09,i,NA,NA
2017-03-09,i,NA,NA
2017-03-09,i,NA,NA
2017-03-09,fi,12,12.35
2017-03-09,fi,12,12.35
2017-03-09,fi,12.2,12.336666666666666
2017-03-09,ln,12,12.786666666666665
2017-03-09,ln,12.2,12.76
2017-03-09,ln,13.9,12.773333333333333
2017-03-09,fdl,4.5,4.6033333333333335
2017-03-09,fdl,4.5,4.62
2017-03-09,fdl,5,4.653333333333333
2017-03-09,m5s,24.5,27.403333333333332
2017-03-09,m5s,26.1,27.4
2017-03-09,m5s,30,27.5
2017-03-09,leu,NA,NA
2017-03-09,leu,NA,NA
2017-03-09,leu,NA,NA
2017-03-09,others,4,4.796666666666667
2017-03-09,others,4,4.773333333333334
2017-03-09,others,4.3,4.73
2017-03-09,si,2.5,NA
2017-03-09,si,2.7,NA
2017-03-09,si,NA,NA
2017-03-09,ap,2.7,2.92
2017-03-09,ap,2.8,2.9133333333333336
2017-03-09,ap,3,2.9133333333333336
2017-03-09,mdp,4.5,NA
2017-03-09,mdp,6,NA
2017-03-09,mdp,14,NA
2017-03-09,cp/ap,2.7,NA
2017-03-09,cp/ap,14,NA
2017-03-09,cp/ap,NA,NA
2017-03-09,lcp,NA,NA
2017-03-09,lcp,NA,NA
2017-03-09,lcp,NA,NA
2017-03-12,pd,23,27.616666666666667
2017-03-12,pd,25.5,27.463333333333335
2017-03-12,pd,27.1,27.39666666666667
2017-03-12,i,NA,NA
2017-03-12,i,NA,NA
2017-03-12,i,NA,NA
2017-03-12,fi,12.2,12.303333333333333
2017-03-12,fi,13.5,12.319999999999999
2017-03-12,fi,14,12.326666666666664
2017-03-12,ln,12.9,12.743333333333334
2017-03-12,ln,13,12.75
2017-03-12,ln,13.7,12.766666666666667
2017-03-12,fdl,4.9,4.683333333333334
2017-03-12,fdl,5.5,4.733333333333333
2017-03-12,fdl,5.6,4.786666666666666
2017-03-12,m5s,26.4,27.423333333333336
2017-03-12,m5s,29,27.360000000000003
2017-03-12,m5s,30,27.490000000000002
2017-03-12,leu,NA,NA
2017-03-12,leu,NA,NA
2017-03-12,leu,NA,NA
2017-03-12,others,3.7,4.66
2017-03-12,others,4,4.673333333333334
2017-03-12,others,4,4.569999999999999
2017-03-12,si,1.4,NA
2017-03-12,si,2,NA
2017-03-12,si,3.5,NA
2017-03-12,ap,1.5,2.8633333333333337
2017-03-12,ap,2,2.83
2017-03-12,ap,2.6,2.816666666666667
2017-03-12,mdp,3,NA
2017-03-12,mdp,4.2,NA
2017-03-12,mdp,6.5,NA
2017-03-12,cp/ap,1,NA
2017-03-12,cp/ap,2,NA
2017-03-12,cp/ap,2.3,NA
2017-03-12,lcp,NA,NA
2017-03-12,lcp,NA,NA
2017-03-12,lcp,NA,NA
2017-03-13,pd,27,27.303333333333335
2017-03-13,i,NA,NA
2017-03-13,fi,11.3,12.3
2017-03-13,ln,13.9,12.79
2017-03-13,fdl,4,4.786666666666666
2017-03-13,m5s,29.5,27.516666666666666
2017-03-13,leu,NA,NA
2017-03-13,others,2.8,4.5
2017-03-13,si,2.7,NA
2017-03-13,ap,2.8,2.81
2017-03-13,mdp,3.2,NA
2017-03-13,cp/ap,2.8,NA
2017-03-13,lcp,NA,NA
2017-03-15,pd,26.5,27.220000000000002
2017-03-15,pd,28.1,27.09
2017-03-15,i,NA,NA
2017-03-15,i,NA,NA
2017-03-15,fi,12.4,12.346666666666666
2017-03-15,fi,13,12.346666666666666
2017-03-15,ln,12.4,12.803333333333333
2017-03-15,ln,12.7,12.793333333333333
2017-03-15,fdl,4.9,4.816666666666666
2017-03-15,fdl,5.2,4.8566666666666665
2017-03-15,m5s,26.9,27.49666666666667
2017-03-15,m5s,27.5,27.480000000000004
2017-03-15,leu,NA,NA
2017-03-15,leu,NA,NA
2017-03-15,others,4.5,4.5
2017-03-15,others,6,4.466666666666667
2017-03-15,si,2.3,NA
2017-03-15,si,2.9,NA
2017-03-15,ap,2.6,2.796666666666667
2017-03-15,ap,3.3,2.8066666666666666
2017-03-15,mdp,4.2,NA
2017-03-15,mdp,4.7,NA
2017-03-15,cp/ap,NA,NA
2017-03-15,cp/ap,NA,NA
2017-03-15,lcp,NA,NA
2017-03-15,lcp,NA,NA
2017-03-16,pd,25.4,27.033333333333335
2017-03-16,pd,26.8,26.880000000000003
2017-03-16,i,NA,NA
2017-03-16,i,NA,NA
2017-03-16,fi,12.4,12.363333333333333
2017-03-16,fi,12.7,12.379999999999999
2017-03-16,ln,12.8,12.83
2017-03-16,ln,12.9,12.863333333333333
2017-03-16,fdl,4.6,4.876666666666667
2017-03-16,fdl,5.2,4.906666666666666
2017-03-16,m5s,30.2,27.62
2017-03-16,m5s,32.3,27.793333333333337
2017-03-16,leu,NA,NA
2017-03-16,leu,NA,NA
2017-03-16,others,2,4.430000000000001
2017-03-16,others,3.7,4.376666666666667
2017-03-16,si,2.5,NA
2017-03-16,si,2.7,NA
2017-03-16,ap,2.5,2.8033333333333332
2017-03-16,ap,2.8,2.7966666666666664
2017-03-16,mdp,3.3,NA
2017-03-16,mdp,4.2,NA
2017-03-16,cp/ap,1,NA
2017-03-16,cp/ap,NA,NA
2017-03-16,lcp,NA,NA
2017-03-16,lcp,NA,NA
2017-03-17,pd,25.3,26.790000000000003
2017-03-17,i,NA,NA
2017-03-17,fi,13.5,12.463333333333333
2017-03-17,ln,12,12.846666666666666
2017-03-17,fdl,5.4,4.9366666666666665
2017-03-17,m5s,26.5,27.833333333333332
2017-03-17,leu,NA,NA
2017-03-17,others,5.1,4.416666666666667
2017-03-17,si,1.1,NA
2017-03-17,ap,2.8,2.79
2017-03-17,mdp,4.6,NA
2017-03-17,cp/ap,3.7,NA
2017-03-17,lcp,NA,NA
2017-03-19,pd,26.8,26.74666666666667
2017-03-19,i,NA,NA
2017-03-19,fi,12.4,12.45
2017-03-19,ln,12.2,12.823333333333332
2017-03-19,fdl,5,4.953333333333333
2017-03-19,m5s,29.9,27.903333333333332
2017-03-19,leu,NA,NA
2017-03-19,others,3.9,4.413333333333333
2017-03-19,si,1.6,NA
2017-03-19,ap,2.9,2.7766666666666664
2017-03-19,mdp,4.3,NA
2017-03-19,cp/ap,1,NA
2017-03-19,lcp,NA,NA
2017-03-20,pd,24,26.580000000000002
2017-03-20,pd,29,26.610000000000003
2017-03-20,i,NA,NA
2017-03-20,i,NA,NA
2017-03-20,fi,11.5,12.403333333333332
2017-03-20,fi,12,12.409999999999998
2017-03-20,ln,12.5,12.806666666666667
2017-03-20,ln,13,12.776666666666667
2017-03-20,fdl,4.5,4.930000000000001
2017-03-20,fdl,5,4.963333333333334
2017-03-20,m5s,28.5,27.92
2017-03-20,m5s,31,27.980000000000004
2017-03-20,leu,NA,NA
2017-03-20,leu,NA,NA
2017-03-20,others,2.5,4.296666666666667
2017-03-20,others,5,4.303333333333333
2017-03-20,si,2.5,NA
2017-03-20,si,3,NA
2017-03-20,ap,3,2.756666666666667
2017-03-20,ap,4.5,2.8033333333333332
2017-03-20,mdp,3.5,NA
2017-03-20,mdp,5,NA
2017-03-20,cp/ap,NA,NA
2017-03-20,cp/ap,NA,NA
2017-03-20,lcp,NA,NA
2017-03-20,lcp,NA,NA
2017-03-22,pd,26,26.51
2017-03-22,pd,26.4,26.52
2017-03-22,pd,28.1,26.523333333333333
2017-03-22,i,NA,NA
2017-03-22,i,NA,NA
2017-03-22,i,NA,NA
2017-03-22,fi,12,12.409999999999998
2017-03-22,fi,12.2,12.373333333333333
2017-03-22,fi,12.8,12.393333333333333
2017-03-22,ln,12,12.706666666666667
2017-03-22,ln,12.2,12.693333333333333
2017-03-22,ln,12.8,12.676666666666668
2017-03-22,fdl,4.9,4.966666666666667
2017-03-22,fdl,5,4.963333333333334
2017-03-22,fdl,5.1,4.97
2017-03-22,m5s,27.8,27.923333333333336
2017-03-22,m5s,27.9,28.040000000000003
2017-03-22,m5s,30,28.093333333333337
2017-03-22,leu,NA,NA
2017-03-22,leu,NA,NA
2017-03-22,leu,NA,NA
2017-03-22,others,2.5,4.21
2017-03-22,others,4.1,4.183333333333334
2017-03-22,others,6.4,4.253333333333334
2017-03-22,si,2.2,NA
2017-03-22,si,2.5,NA
